spkt,spkid
-0.09833333333332916,3391
-0.0983333333332439,1513
-0.09829999999999472,2306
-0.0982666666666665,2354
-0.09826666666666384,5175
-0.09823333333333295,4204
-0.09823333333333117,3321
-0.09823333333333117,4450
-0.0982333333333294,3382
-0.0982333333333294,3407
-0.0981999999999994,2804
-0.09816666666666407,3187
-0.09813333333333141,3899
-0.09813333333332963,4546
-0.0981000000000023,3522
-0.09809999999999874,5153
-0.09806666666666786,4683
-0.09806666666666786,4902
-0.09806666666666652,2618
-0.09806666666666652,5333
-0.09803333333333342,497
-0.09803333333332986,4225
-0.09799999999999898,4472
-0.09796666666670717,351
-0.09789999999999921,5133
-0.09786666666666477,5399
-0.09786666666666122,2720
-0.09786666666666122,3541
-0.0978333333333321,3100
-0.09780000000000655,1124
-0.09779999999999944,4453
-0.09773333333333367,2614
-0.09773333333328083,1144
-0.09770000000000323,2517
-0.09769999999999612,2267
-0.09769999999998902,1770
-0.09769999999998902,3197
-0.09763333333333435,4135
-0.09763333333333302,4828
-0.09759999999999813,3067
-0.09756666666666369,3897
-0.09746666666666659,5128
-0.09746666666666215,731
-0.09743333333333326,631
-0.09739999999999327,108
-0.09736666666665883,2129
-0.09720000000000084,3649
-0.09719999999999729,4514
-0.0971666666666664,3636
-0.09706666666666308,5211
-0.09696666666667397,2591
-0.09693333333333243,4149
-0.09693333333332532,3451
-0.09693333333331111,2178
-0.09686666666666355,679
-0.09686666666666355,3434
-0.09683333333332911,5501
-0.09680000000000177,4729
-0.09676666666666556,1159
-0.096700000000002,2419
-0.09666666666666623,2640
-0.09666666666666401,3393
-0.09666666666666401,4133
-0.09663333333332957,1241
-0.09663333333332957,3418
-0.09653333333333336,4147
-0.09646666666666448,5518
-0.09646666666665737,1119
-0.0964000000000027,3126
-0.09639999999999915,2439
-0.0963999999999956,2003
-0.09636666666668248,833
-0.09636666666666827,4032
-0.09636666666665406,2151
-0.09630000000000027,2390
-0.09626666666666495,3083
-0.09626666666666495,4211
-0.09623333333333406,3819
-0.09623333333333406,4684
-0.0962333333333305,3374
-0.0962333333333305,5551
-0.09613333333333252,3866
-0.09609999999999985,1217
-0.09609999999999985,2654
-0.09609999999999275,120
-0.0960666666666583,2541
-0.09603333333333097,1226
-0.09603333333333097,3117
-0.09600000000000009,1873
-0.09599999999999653,5170
-0.09596666666666209,2015
-0.09596666666665499,753
-0.09590000000000032,2399
-0.09589999999999321,4254
-0.09586666666666588,2004
-0.09583333333330302,2204
-0.09580000000000055,3867
-0.09580000000000055,5347
-0.09576666666666789,4478
-0.09576666666666611,2451
-0.09576666666666611,3076
-0.09576666666666434,5372
-0.09576666666666256,1949
-0.09573333333333167,2676
-0.09569999999999901,5456
-0.09566666666666634,4820
-0.0956333333333319,4569
-0.09560000000000457,781
-0.09559999999999924,2378
-0.09559999999999924,3094
-0.09559999999999746,1905
-0.09556666666667013,3185
-0.09556666666666658,614
-0.09556666666666302,1290
-0.09549999999999947,4449
-0.09543333333333326,636
-0.09539999999999793,2014
-0.09539999999999793,4203
-0.0953666666666777,250
-0.09536666666666349,1900
-0.09536666666666349,4241
-0.09533333333333083,5457
-0.09523333333333284,1239
-0.09523333333332573,1118
-0.09523333333332573,3524
-0.09516666666666662,2355
-0.09516666666666396,2714
-0.09516666666666396,3850
-0.09513333333332241,799
-0.09509999999999863,4856
-0.09506666666666774,4704
-0.0950333333333333,596
-0.09499999999999886,3384
-0.09499999999999886,5414
-0.09499999999999176,3446
-0.09490000000000265,3821
-0.09489999999999998,1842
-0.09486666666666821,4875
-0.0948666666666611,1951
-0.0948666666666611,3142
-0.09483333333333377,3934
-0.09483333333333022,3379
-0.09483333333332666,1756
-0.09483333333332666,2710
-0.09480000000000643,143
-0.09480000000000643,2056
-0.09479999999999933,2363
-0.09476666666666489,2006
-0.09473333333333045,662
-0.09473333333333045,3439
-0.09473333333333045,5400
-0.09466666666666868,3180
-0.09466666666666645,5317
-0.09466666666666512,4511
-0.09463333333333424,976
-0.09463333333333424,3535
-0.09463333333333335,5096
-0.09463333333332002,752
-0.0945999999999998,2062
-0.0945999999999998,2624
-0.0945999999999998,3938
-0.09456666666666536,1166
-0.09453333333333092,1182
-0.09446666666666914,4002
-0.09446666666666648,103
-0.09446666666666559,1154
-0.09446666666666559,3660
-0.09446666666666559,5147
-0.09440000000000026,5374
-0.09436666666666627,80
-0.0943666666666445,264
-0.09433333333333138,2684
-0.09430000000000405,3958
-0.0942666666666625,675
-0.0942666666666554,4035
-0.09426666666664119,28
-0.09420000000000073,2727
-0.09419999999999717,3397
-0.09409999999999741,3516
-0.09406666666666297,892
-0.0940000000000012,4523
-0.0939666666666632,2463
-0.0939333333333332,4842
-0.09393333333333231,5411
-0.09390000000000143,2418
-0.09389999999999787,5521
-0.09386666666666699,2682
-0.0938666666666661,1865
-0.09383333333333255,2438
-0.09383333333333255,3890
-0.093833333333329,4555
-0.09379999999999455,643
-0.09376666666666722,3526
-0.09376666666666011,2749
-0.09373333333332923,3395
-0.0936666666666639,4707
-0.09363333333333301,2642
-0.09363333333332946,3150
-0.09359999999999502,3550
-0.09356666666666658,579
-0.09353333333333325,2272
-0.09353333333333325,3135
-0.09350000000000014,5116
-0.0934999999999988,4475
-0.0934999999999988,4496
-0.09346666666666614,2631
-0.09346666666666437,5422
-0.09343333333333348,4675
-0.09339999999999904,2704
-0.09339999999999549,3442
-0.09336666666666282,5460
-0.09336666666666105,3391
-0.09333333333333371,1008
-0.09333333333333194,4440
-0.0933333333333195,4159
-0.09329999999999927,2035
-0.09329999999999927,2675
-0.09329999999999927,5372
-0.09323333333333306,2628
-0.0931999999999995,2446
-0.09319999999999595,1360
-0.09313333333334128,1632
-0.09309999999999974,972
-0.09309999999999974,1185
-0.09309999999999974,3942
-0.09306666666666619,2360
-0.0930666666666653,2690
-0.0930666666666582,2505
-0.09303333333333796,4715
-0.09303333333333086,4233
-0.09299999999999997,4459
-0.09293333333333464,483
-0.09293333333333464,1249
-0.09293333333332754,5501
-0.09286666666666576,2515
-0.09286666666666576,4273
-0.09283333333333332,584
-0.09283333333333132,446
-0.09283333333333132,4681
-0.09283333333331711,2204
-0.09279999999999688,3549
-0.09279999999999688,5450
-0.092766666666666,3102
-0.09273333333333333,5351
-0.09273333333333245,2798
-0.09273333333333156,4695
-0.09266666666666623,3095
-0.0926000000000009,4497
-0.09259999999999025,5235
-0.09256666666666646,5336
-0.09256666666666291,1908
-0.09253333333333558,1224
-0.09246666666665249,774
-0.09243333333330384,1838
-0.09239999999999782,4577
-0.09236666666666515,3070
-0.09236666666666338,1181
-0.09233333333333249,2352
-0.09233333333333249,4889
-0.09230000000000005,603
-0.09229999999999983,3874
-0.09226666666666716,5404
-0.09226666666666539,3074
-0.09223333333333272,3144
-0.09223333333332917,3388
-0.0922333333332972,2922
-0.09216666666665674,2553
-0.09213333333333118,1177
-0.09206666666665342,233
-0.09199999999999875,664
-0.09196666666666076,3415
-0.09193333333333253,2356
-0.09189999999999898,2783
-0.09189999999989595,3257
-0.09183333333332655,1995
-0.09183333333332655,2728
-0.09176666666666478,4127
-0.09176666666666478,5496
-0.091700000000003,1342
-0.091700000000003,3570
-0.09163333333333412,1331
-0.09163333333333323,4843
-0.09163333333333057,4520
-0.09159999999999968,4285
-0.09159999999999968,5403
-0.09159999999999968,5442
-0.09153333333333791,2403
-0.09153333333333324,5334
-0.09149999999999991,2787
-0.09149999999999636,3439
-0.09149999999999636,4209
-0.09146666666666636,2634
-0.09146666666666192,2520
-0.09146666666666192,5198
-0.09143333333333814,4667
-0.09143333333333459,3940
-0.09136666666668702,166
-0.09136666666666704,606
-0.09133333333333327,593
-0.09130000000000393,1642
-0.09126666666666705,587
-0.09126666666666594,3834
-0.09126666666665528,2539
-0.0912333333333315,982
-0.09120000000000061,3441
-0.09116666666666617,3138
-0.09116666666666617,3649
-0.09116666666666617,3869
-0.0910999999999973,697
-0.09106666666666663,628
-0.09103333333333552,2281
-0.09103333333332841,4547
-0.09100000000000108,3949
-0.09099999999999397,4558
-0.09096666666666642,5342
-0.09096666666665953,2863
-0.09090000000000131,2668
-0.09086666666666865,3883
-0.0908666666666651,5477
-0.09086666666661358,1036
-0.09080000000000155,2236
-0.09076666666666355,3389
-0.09076666666666,2003
-0.09073333333333333,5312
-0.09073333333333267,672
-0.09070000000000533,4272
-0.09069999999999823,3513
-0.09069999999999823,4493
-0.09069999999999823,4728
-0.09066666666666379,3163
-0.09066666666666379,4222
-0.09060000000000024,2391
-0.09056666666666402,2665
-0.09053333333334024,490
-0.09049999999999869,4126
-0.09049999999999869,4540
-0.09046666666666425,2434
-0.0904000000000007,5345
-0.09036666666666804,2844
-0.09036666666666648,605
-0.09036666666666449,989
-0.09036666666666093,1935
-0.09036666666666093,4570
-0.09033333333331939,2143
-0.09029999999999916,2388
-0.09029999999999916,4482
-0.0902999999999956,1898
-0.09026666666666472,141
-0.09026666666665051,5069
-0.09023333333334449,525
-0.09023333333333383,4666
-0.09023333333333028,4908
-0.0901666666666685,3977
-0.09016666666666495,3824
-0.0901666666666614,5211
-0.09010000000000007,621
-0.09006666666665808,2154
-0.09003333333333075,3393
-0.09003333333333075,4021
-0.09003333333332364,1007
-0.09000000000000008,5325
-0.0899666666666663,1867
-0.08996666666665476,22
-0.08993333333333453,4015
-0.08990000000000009,2615
-0.08990000000000009,2657
-0.08990000000000009,2658
-0.08990000000000009,4279
-0.08990000000000009,4880
-0.08986666666666565,3653
-0.08983333333333299,5354
-0.08983333333333121,5172
-0.08980000000000032,2354
-0.08979999999999677,1222
-0.08979999999999677,2100
-0.08979999999999677,2547
-0.08976666666666233,3446
-0.08970000000000056,5376
-0.08966666666666612,5441
-0.08963333333333168,4017
-0.08963333333332457,1421
-0.08960000000001855,1091
-0.08959999999999724,4013
-0.08956666666666702,5324
-0.08956666666666635,986
-0.08953333333333546,1350
-0.08953333333333191,2673
-0.08953333333333191,3655
-0.08950000000000102,3645
-0.08946666666665948,2738
-0.08946666666665948,2751
-0.08946666666665237,2213
-0.08943333333333214,2508
-0.08943333333333214,3876
-0.08943333333333214,4284
-0.0893999999999977,3395
-0.08936666666666326,2044
-0.08936666666666326,3701
-0.08933333333333593,1214
-0.08933333333333593,1225
-0.08933333333333282,4843
-0.08930000000000149,2685
-0.0892666666666635,1930
-0.0892666666666635,3644
-0.0892333333333113,2177
-0.0891666666666655,5485
-0.08916666666666373,665
-0.08913333333332929,3384
-0.08913333333332218,2300
-0.08910000000000018,4481
-0.08909999999999973,4821
-0.08906666666666041,4257
-0.0890666666666533,4036
-0.08903333333333308,2493
-0.0889666666666642,1340
-0.0889666666666642,3689
-0.08893333333333331,625
-0.08893333333333242,2794
-0.08893333333332976,1940
-0.08886666666666798,3947
-0.08886666666666265,5475
-0.08886666666666088,1998
-0.08880000000000265,3832
-0.08876666666666466,1271
-0.08876666666666466,5480
-0.08876666666665756,249
-0.08873333333332312,1026
-0.08866666666666845,498
-0.08866666666666645,608
-0.0886666666666649,4213
-0.08863333333329138,361
-0.08859999999999957,1765
-0.08859999999999957,2818
-0.08859999999999957,3898
-0.08856666666666513,970
-0.08856666666666513,2670
-0.08856666666666513,5415
-0.08853333333333291,4832
-0.08853333333333069,2706
-0.08853333333333069,3345
-0.08850000000000335,4006
-0.0884999999999998,56
-0.0884999999999998,3882
-0.0884999999999998,4823
-0.08849999999999625,1243
-0.08849999999999625,4140
-0.08846666666666536,4677
-0.08843333333333092,3331
-0.08843333333332737,3433
-0.08843333333332737,4156
-0.08839999999999293,2504
-0.08836666666664428,1030
-0.08836666666661586,3494
-0.08829999999999671,3692
-0.08826666666666938,3937
-0.0882000000000005,1193
-0.08820000000000006,78
-0.08813333333333162,3376
-0.08813333333333162,3933
-0.08810000000000073,3847
-0.08810000000000007,5333
-0.08809999999999985,2350
-0.08809999999999718,2669
-0.08809999999999718,4195
-0.08809999999999718,5412
-0.08806666666666274,4539
-0.08803333333333185,998
-0.08800000000000097,4139
-0.08799999999999919,2765
-0.08796666666666653,5110
-0.08796666666666297,2464
-0.08793333333333031,5483
-0.08789999999999942,2811
-0.08789999999999054,2132
-0.0878666666666632,4014
-0.08783333333333587,1895
-0.08783333333332877,1959
-0.08779999999999433,4240
-0.08776666666665989,2028
-0.08763333333332923,4725
-0.08753333333333302,978
-0.08749999999999991,2619
-0.08749999999999147,1988
-0.08746666666667124,2496
-0.08746666666666769,4480
-0.08746666666666592,2786
-0.08736666666666615,2799
-0.0873666666666395,2530
-0.08733333333333704,2690
-0.08733333333333704,4526
-0.08733333333333348,703
-0.08726666666666638,3094
-0.0872666666666646,5135
-0.08726666666666105,1900
-0.08720000000000017,71
-0.08716666666666839,3886
-0.08716666666666129,2056
-0.08713333333333395,4682
-0.0871333333333304,5408
-0.08699999999999619,1949
-0.08699999999999619,4223
-0.08696666666666886,1361
-0.0869666666666653,2423
-0.08693333333333086,3423
-0.08689999999999998,965
-0.08686666666666687,5118
-0.08686666666666643,1842
-0.08686666666666554,3535
-0.08686666666665843,1267
-0.08686666666665133,4155
-0.0868333333333311,5474
-0.08680000000000021,3385
-0.08676666666666666,636
-0.08673333333333133,5150
-0.08666666666667311,2874
-0.086666666666666,2446
-0.086666666666666,5142
-0.08663333333333867,1613
-0.08660000000000068,3652
-0.08656666666666624,2631
-0.08650000000000091,967
-0.08649999999999736,1903
-0.08649999999999736,3401
-0.08646666666666292,2450
-0.08643333333333203,3637
-0.08636666666666315,1237
-0.08636666666666315,5512
-0.08633333333333226,4531
-0.08633333333333226,5346
-0.08633333333332871,3139
-0.08626666666665983,2099
-0.08626666666665983,2735
-0.0862333333333325,2398
-0.08623333333333072,5491
-0.08619999999999983,3083
-0.08619999999999983,5109
-0.08619999999999806,3399
-0.0861666666666665,594
-0.08616666666666539,3075
-0.08613333333332207,2539
-0.08603333333333296,4827
-0.08599999999999852,4451
-0.08596666666666763,3821
-0.0859333333333332,1856
-0.08593333333332964,2024
-0.08593333333332964,3391
-0.08593333333332964,3682
-0.08586666666666076,1905
-0.08573333333333277,2350
-0.08573333333333188,4470
-0.08570000000000277,2097
-0.0856333333333339,4002
-0.08563333333333034,3395
-0.08556666666666701,5325
-0.08556666666666501,1007
-0.08556666666666501,1238
-0.08556666666666501,5431
-0.08553333333333057,3975
-0.08550000000000324,4011
-0.0854666666666688,1247
-0.08546666666666614,2633
-0.0854666666666617,1621
-0.08543333333333436,1209
-0.08543333333333436,4003
-0.08539999999999992,986
-0.08536666666666726,5366
-0.08536666666666637,91
-0.08536666666666548,2678
-0.08536666666623205,1718
-0.08533333333333104,3156
-0.08533333333333104,4447
-0.08533333333332394,1794
-0.0852999999999966,2003
-0.0852999999999895,4643
-0.08526666666666571,4672
-0.08526666666666216,5522
-0.08523333333332772,682
-0.08520000000000039,2186
-0.08520000000000039,4001
-0.08520000000000039,4681
-0.08520000000000039,5365
-0.08519999999999994,2640
-0.08516666666666595,2004
-0.08516666666666595,4571
-0.0851666666666624,3375
-0.08513333333333328,5341
-0.08510000000000018,5319
-0.08503333333333174,4218
-0.08503333333332819,4542
-0.08499999999999908,4441
-0.08496666666665931,3559
-0.08496666666655983,3318
-0.08493333333333197,5184
-0.08490000000000109,2421
-0.08483333333332865,4540
-0.08480000000000132,4724
-0.08476666666666688,2267
-0.08476666666666688,5361
-0.084699999999998,5434
-0.08466666666666356,2567
-0.08463333333331491,1115
-0.08456666666666557,5458
-0.08453333333333335,5119
-0.08449999999999847,3066
-0.08449999999999847,3667
-0.08446666666667113,1339
-0.08446666666666758,3368
-0.0844666666666658,3073
-0.08446666666666403,2751
-0.08443333333333669,2487
-0.08443333333333314,1892
-0.08443333333332959,5508
-0.08440000000000225,4170
-0.08436666666666648,590
-0.08436666666666426,3398
-0.08430000000000026,632
-0.08426666666666449,981
-0.08426666666666449,2291
-0.08426666666666449,2684
-0.08423333333333272,1873
-0.0841000000000065,1358
-0.08406666666666496,3351
-0.08403333333333052,723
-0.08400000000000007,69
-0.08399999999999963,992
-0.08399999999999963,3659
-0.08396666666666519,2707
-0.08396666666666519,2708
-0.08393333333333253,5356
-0.08386666666666542,3067
-0.08386666666666542,3104
-0.08386666666666542,4222
-0.08383333333333098,4471
-0.0838000000000001,3388
-0.08379999999999921,2363
-0.08379999999999654,552
-0.08376666666666566,2455
-0.08376666666666566,4875
-0.0837666666666621,2852
-0.08373333333333122,5398
-0.08370000000002165,1592
-0.08370000000000033,4856
-0.08370000000000033,4877
-0.08370000000000011,5341
-0.08369999999999322,655
-0.08366666666666589,5518
-0.08366666666665878,2527
-0.08363333333333145,979
-0.08363333333333145,4015
-0.08356666666666257,750
-0.08356666666666257,1916
-0.08353333333332813,4554
-0.08350000000000013,5312
-0.08346666666666636,2185
-0.08343333333333192,3072
-0.08343333333333192,4474
-0.08336666666667725,2499
-0.0833333333333357,3167
-0.0833333333333286,491
-0.08330000000000837,1146
-0.08330000000000126,2671
-0.08330000000000126,4857
-0.08326666666666704,633
